"source";"target";"weight"
"53964";"23960";"3.0"
"53964";"80120";"40.0"
"53964";"6466263";"3.0"
"53964";"1122708";"3.0"
"2269016";"37548";"2.0"
"2269016";"722137";"2.0"
"2269016";"23960";"1.0"
"2269016";"80120";"12.0"
"2269016";"464135";"1.0"
"2269016";"6466263";"1.0"
"2269016";"90780";"2.0"
"90780";"722137";"6.0"
"90780";"23960";"2.0"
"90780";"53964";"4.0"
"90780";"80120";"60.0"
"90780";"464135";"2.0"
"90780";"6466263";"4.0"
"90780";"1122708";"2.0"
"90780";"50179";"2.0"
"15739";"37548";"1.0"
"15739";"722137";"2.0"
"15739";"23960";"1.0"
"15739";"53964";"1.0"
"15739";"80120";"12.0"
"15739";"464135";"1.0"
"15739";"6466263";"1.0"
"15739";"90780";"2.0"
"15739";"1122708";"1.0"
"15739";"50179";"1.0"
"2238139";"37548";"2.0"
"2238139";"722137";"4.0"
"2238139";"23960";"2.0"
"2238139";"53964";"2.0"
"2238139";"80120";"25.0"
"2238139";"464135";"2.0"
"2238139";"6466263";"2.0"
"2238139";"90780";"4.0"
"2238139";"1122708";"2.0"
"2238139";"50179";"2.0"
"1122708";"37548";"2.0"
"1122708";"722137";"2.0"
"1122708";"23960";"1.0"
"1122708";"53964";"1.0"
"1122708";"80120";"12.0"
"1122708";"464135";"1.0"
"1122708";"6466263";"1.0"
"1122708";"90780";"2.0"
"1122708";"50179";"1.0"
"6466263";"37548";"2.0"
"6466263";"722137";"3.0"
"6466263";"23960";"1.0"
"6466263";"53964";"1.0"
"6466263";"80120";"14.0"
"6466263";"464135";"1.0"
"6466263";"90780";"3.0"
"6466263";"1122708";"1.0"
"6466263";"50179";"1.0"
"2709404";"2269016";"3.0"
"2709404";"37548";"2.0"
"1870904";"705842";"1.0"
"1870904";"37548";"1.0"
"1238664";"138059";"5.0"
"1238664";"3620638";"1.0"
"98443";"138059";"5.0"
"98443";"3620638";"1.0"
"138059";"860575";"18.0"
"400383";"3620638";"1.0"
"3178375";"810093";"2.0"
"300459";"229574";"1.0"
"4897210";"83557";"15.0"
"2226712";"3620638";"2.0"
"641218";"83557";"10.0"
"1198089";"860575";"6.0"
"53964";"860575";"2.0"
"53964";"3620638";"7.0"
"2015138";"860575";"1.0"
"2015138";"83557";"2.0"
"2015138";"1704554";"1.0"
"208829";"37548";"13.0"
"1151930";"870861";"11.0"
"870861";"1151930";"7.0"
"2126146";"158826";"6.0"
"2126146";"810093";"4.0"
"2126146";"83557";"7.0"
"2126146";"2709404";"1.0"
"18744";"88302";"3.0"
"18744";"375079";"1.0"
"19418";"88302";"25.0"
"19418";"375079";"3.0"
"262836";"229574";"1.0"
"19418";"83557";"28.0"
"19418";"300459";"5.0"
"19418";"211063";"7.0"
"83557";"211063";"17.0"
"211063";"300459";"4.0"
"231539";"1232479";"6.0"
"1232479";"130277";"3.0"
"1544322";"130277";"2.0"
"208829";"130277";"1.0"
"170106";"83557";"6.0"
"1786055";"1232479";"1.0"
"88302";"158826";"1.0"
"464135";"83557";"1.0"
"464135";"158826";"2.0"
"1955342";"158826";"3.0"
"53964";"810093";"3.0"
"88302";"109343";"2.0"
"109343";"88302";"1.0"
"109343";"83557";"5.0"
"317197";"88302";"1.0"
"83557";"98821";"11.0"
"98821";"83557";"11.0"
"2269016";"27454";"48.0"
"27454";"2269016";"2.0"
"2209114";"158826";"4.0"
"2097920";"464135";"8.0"
"3990";"83557";"6.0"
"3990";"158826";"15.0"
"85516";"158826";"5.0"
"85516";"3990";"5.0"
"19237";"158826";"5.0"
"19237";"3990";"5.0"
"19237";"83557";"4.0"
"42123";"158826";"6.0"
"42123";"3990";"5.0"
"42123";"83557";"5.0"
"722137";"3990";"5.0"
"2820261";"3620638";"11.0"
"2820261";"83557";"2.0"
"1075986";"300459";"2.0"
"996303";"163480";"2.0"
"229574";"80120";"7.0"
"229574";"722137";"3.0"
"722137";"27454";"2.0"
"85516";"80120";"1.0"
"85516";"88302";"1.0"
"201149";"80120";"1.0"
"201149";"88302";"1.0"
"201149";"83557";"1.0"
