"source";"target";"weight"
"1290410";"2321129";"8.0"
"4212701";"2321129";"2.0"
"2998482";"1700207";"10.0"
"3569360";"2876689";"4.0"
"4803623";"4212701";"4.0"
"4803595";"4212701";"6.0"
"1197054";"237056";"37.0"
"524942";"2862562";"7.0"
"781165";"2326342";"1.0"
"3911389";"201470";"1.0"
"1062628";"338722";"4.0"
"338722";"2238787";"4.0"
"145342";"1198185";"14.0"
"4803639";"3642846";"3.0"
"1284140";"2456034";"1.0"
"91601";"1337589";"8.0"
"781165";"2016912";"8.0"
"4803595";"2016912";"1.0"
"667801";"2866455";"164.0"
"667801";"2246937";"1.0"
"338722";"1290410";"181.0"
"3569360";"3573327";"3.0"
"4803636";"4589220";"1.0"
"4803636";"3642846";"2.0"
"383311";"1041755";"64.0"
"826176";"2323686";"2.0"
"680178";"781165";"51.0"
"2998482";"2328709";"23.0"
"781165";"2328709";"21.0"
"224551";"2328709";"1.0"
"781165";"2323686";"2.0"
"2998482";"2323686";"10.0"
"224551";"145342";"3.0"
"474294";"3276791";"1.0"
"3276791";"91601";"65.0"
"3569360";"3276791";"63.0"
"3642846";"3569360";"6.0"
"3569360";"408393";"1.0"
"3415798";"145342";"3.0"
"145342";"1468154";"2.0"
"4355017";"1235319";"1.0"
"348055";"2862697";"7.0"
"383311";"2862697";"1.0"
"4803595";"827919";"22.0"
"574565";"578473";"135.0"
"2998482";"348055";"2.0"
"2631846";"2862697";"7.0"
"1041755";"781165";"11.0"
"154398";"864704";"1.0"
"3569360";"2870546";"15.0"
"172172";"2047367";"2.0"
